,emb1,emb2,y
12266,0.30926993,-0.07028365,0.0
12267,-0.6998787,0.9739526,0.0
12268,1.3188497,1.1778946,1.0
12269,0.41338506,-0.054379612,1.0
12270,1.2505627,1.1705456,0.0
12271,-1.0318376,0.94271535,1.0
12272,-0.39701188,-0.14020897,1.0
12273,0.8539053,1.1054735,0.0
12274,-0.41610858,-0.10763264,0.0
12275,5.6340404,1.5251074,0.0
12276,5.0083127,1.5100749,0.0
12277,-0.7267513,0.9722304,0.0
12278,-0.33167693,-0.2516613,0.0
12279,0.7229216,1.1178665,0.0
12280,0.8913833,0.47487557,1.0
12281,0.6210152,1.0845172,0.0
12282,1.1898621,1.1516654,0.0
12283,5.648015,1.5391405,0.0
12284,-0.31297368,-0.28356642,0.0
12285,5.659736,1.5305257,0.0
12286,-0.4172413,-0.10570037,0.0
12287,1.2080834,1.1494877,0.0
12288,5.0228777,1.5132272,1.0
12289,5.0531673,1.5262926,0.0
12290,1.2849932,0.51555485,0.0
12291,0.8990077,1.124152,0.0
12292,5.0371,1.5256422,0.0
12293,-0.747512,0.9698058,0.0
12294,-0.72397983,0.9722317,0.0
12295,-0.42023808,-0.10058826,0.0
12296,0.51458836,-0.056883514,0.0
12297,-0.4207893,-0.099647954,0.0
12298,0.41147754,-0.056782603,0.0
12299,0.7687552,-0.04675746,0.0
12300,-0.7206567,0.9889981,0.0
12301,0.67081094,1.0962186,0.0
12302,5.6572943,1.5405557,0.0
12303,1.1680136,1.1415083,0.0
12304,5.340646,0.34774637,0.0
12305,-0.32422334,-0.26437607,1.0
12306,4.99251,1.5097904,0.0
12307,0.6642405,1.0929923,0.0
12308,0.73288846,-0.059304297,0.0
12309,-0.669908,0.3253138,0.0
12310,1.3003389,1.1729612,0.0
12311,0.49796733,-0.060021043,0.0
12312,0.6806288,1.079395,0.0
12313,0.8424282,1.115438,0.0
12314,-0.41897255,-0.10274714,0.0
12315,-0.7206861,0.9877303,0.0
12316,5.6416817,1.5289104,0.0
12317,5.6344795,1.5274298,0.0
12318,0.69604206,1.0874491,0.0
12319,0.74121916,-0.065456,0.0
12320,-0.7199714,0.97361714,0.0
12321,5.648322,1.5203679,0.0
12322,5.059266,0.8788968,0.0
12323,5.6571326,1.528847,0.0
12324,5.639223,1.5266929,0.0
12325,4.677166,0.2719323,0.0
12326,-1.0225244,0.92826265,1.0
12327,-1.0247779,0.9306726,0.0
12328,0.8980323,0.46777463,0.0
12329,0.7364173,0.4306115,0.0
12330,5.043447,1.5130837,0.0
12331,-0.718763,0.9706227,0.0
12332,5.01969,1.5251539,0.0
12333,5.6464376,1.5374212,0.0
12334,0.69875205,1.0752766,0.0
12335,5.6380997,1.5290599,0.0
12336,0.6636785,1.0959625,0.0
12337,5.626334,1.5207891,0.0
12338,5.646632,1.5386705,0.0
12339,1.1656517,1.1360123,0.0
12340,0.68550885,1.0809603,0.0
12341,5.0546384,1.516535,0.0
12342,-0.41600066,-0.107816756,0.0
12343,0.82235754,-0.034645855,0.0
12344,-0.33050686,-0.25365728,0.0
12345,5.634468,1.5274217,0.0
12346,0.75058186,0.4295045,0.0
12347,0.7876096,0.43926662,0.0
12348,0.716347,1.0895615,0.0
12349,5.6573534,1.5364492,0.0
12350,0.61978793,1.083858,0.0
12351,0.65416205,1.0803263,0.0
12352,0.32591203,-0.067133695,0.0
12353,0.3913423,-0.05869317,0.0
12354,4.435288,0.86489874,0.0
12355,0.70350945,1.0874906,0.0
12356,5.3175764,0.3440057,0.0
12357,0.7181697,1.0724392,0.0
12358,5.635268,1.5304976,0.0
12359,0.6857966,1.0839608,0.0
12360,0.88453233,0.4408306,0.0
12361,5.6323767,1.5257227,0.0
12362,4.699974,0.28040397,1.0
12363,0.89133716,0.47803205,0.0
12364,5.633322,1.5253942,0.0
12365,0.70626724,1.0858989,0.0
12366,0.76712704,-0.05717683,0.0
12367,1.2323029,1.1427717,0.0
12368,0.890767,1.1194983,1.0
12369,-0.41221958,0.37775958,0.0
12370,5.6543097,1.5383506,0.0
12371,0.74930906,-0.06029111,0.0
12372,5.319642,0.34543175,0.0
12373,0.7643548,1.1002738,0.0
12374,0.74354064,-0.062868565,0.0
12375,-0.32830206,-0.25741836,0.0
12376,-0.96412456,0.94937855,1.0
12377,0.8626447,0.44441056,0.0
12378,0.70077264,1.0972674,0.0
12379,0.7561809,0.43068653,0.0
12380,0.91248035,0.45657593,0.0
12381,-0.7139666,0.9706773,0.0
12382,0.29820016,-0.06584203,1.0
12383,0.89188576,0.46452945,0.0
12384,0.8034059,-0.05768642,0.0
12385,1.2872702,1.1844468,1.0
12386,5.025827,1.5258362,0.0
12387,1.2126864,1.1322224,0.0
12388,-0.77868927,0.9735598,0.0
12389,5.32231,0.34892702,0.0
12390,-0.7630002,0.96648806,0.0
12391,5.047771,1.5255916,1.0
12392,5.630785,1.5106468,0.0
12393,5.0722747,1.5149806,0.0
12394,4.9931684,1.5106869,0.0
12395,0.70715344,1.0841212,0.0
12396,0.8664105,1.1235988,0.0
12397,-0.71119386,0.9894026,0.0
12398,0.33436826,-0.06766617,0.0
12399,0.6742549,1.0926211,0.0
12400,0.8791367,-0.049178332,1.0
12401,1.2157154,0.47139132,1.0
12402,0.85430443,1.1173759,0.0
12403,0.80831134,-0.04096654,0.0
12404,0.86530125,-0.02349019,1.0
12405,-0.757806,0.97238094,0.0
12406,5.6380286,1.5272565,0.0
12407,-0.41920298,-0.10235399,0.0
12408,0.8460249,1.0983324,0.0
12409,-0.7046741,0.9910442,0.0
12410,-0.33315086,-0.24914697,0.0
12411,-0.6059115,0.3170501,1.0
12412,0.6456748,1.0803773,0.0
12413,5.6515336,1.5354385,0.0
12414,5.6288342,1.5235064,0.0
12415,5.6455073,1.535135,0.0
12416,0.7301364,1.0900874,0.0
12417,5.3416643,0.3469165,0.0
12418,5.0763373,0.8813363,0.0
12419,-0.41598162,-0.10784921,0.0
12420,5.6562443,1.5405805,0.0
12421,0.7428173,0.4323206,0.0
12422,5.6527567,1.535538,0.0
12423,0.6596116,1.081037,0.0
12424,0.379217,-0.053243756,0.0
12425,0.65442145,0.4210533,0.0
12426,0.7508899,1.1005416,0.0
12427,0.88869464,1.1055083,0.0
12428,-1.0102882,0.9460091,1.0
12429,0.7320558,1.0956416,0.0
12430,0.6769562,1.0791626,0.0
12431,-0.7384801,0.984297,0.0
12432,1.2111081,1.1674728,1.0
12433,0.36852887,-0.06707716,0.0
12434,5.6510696,1.5372467,0.0
12435,5.021249,1.5105877,0.0
12436,5.6593847,1.5422547,0.0
12437,5.0292287,1.5132086,0.0
12438,0.8930837,0.44110942,0.0
12439,5.3426948,0.34773272,0.0
12440,0.9218993,0.47142673,0.0
12441,4.650727,0.2711823,1.0
12442,-0.7372408,0.9892977,0.0
12443,-0.728004,0.9705643,0.0
12444,0.8443016,1.0983229,0.0
12445,-0.71320033,0.97687286,0.0
12446,0.6930946,1.0952682,0.0
12447,-0.33251622,-0.25022957,0.0
12448,5.629381,1.5235097,0.0
12449,5.3503566,0.3462715,0.0
12450,0.8764515,1.13585,0.0
12451,4.681123,0.27583933,0.0
12452,0.38742623,-0.05858794,0.0
12453,0.89738977,1.114804,0.0
12454,-1.0075147,0.9282524,0.0
12455,0.7378229,0.4421453,0.0
12456,0.6765914,1.078897,0.0
12457,0.7508899,1.1005416,1.0
12458,5.1395574,1.5175693,0.0
12459,5.6391263,1.5290196,0.0
12460,5.0345244,1.5245252,0.0
12461,0.3815064,-0.04972431,0.0
12462,5.0467005,1.5266287,0.0
12463,-1.019042,0.9321632,0.0
12464,5.645956,1.5286968,0.0
12465,0.3781878,-0.053764343,0.0
12466,0.62143874,1.082921,0.0
12467,-0.7541379,0.9693584,0.0
12468,0.81067634,-0.06305346,1.0
12469,4.7480574,0.28114527,0.0
12470,5.636057,1.529149,0.0
12471,1.172676,1.1412966,0.0
12472,1.2184898,1.1540055,0.0
12473,0.6740825,1.0958314,0.0
12474,0.8660706,0.47535348,1.0
12475,5.655179,1.5227389,0.0
12476,0.84867394,1.1166649,0.0
12477,0.897444,1.0973284,0.0
12478,0.87354696,1.1080723,0.0
12479,0.87382126,-0.050912768,1.0
12480,5.6282983,1.5235109,0.0
12481,1.2003576,1.1493452,1.0
12482,-0.3326178,-0.25005633,0.0
12483,-0.73591185,0.9806525,0.0
12484,0.719934,1.0770416,0.0
12485,0.77635527,-0.07473275,1.0
12486,-0.32797348,-0.25797886,0.0
12487,0.7157798,1.1087992,0.0
12488,0.66045606,0.4089622,0.0
12489,0.687387,0.43849772,0.0
12490,0.6886586,1.0828254,0.0
12491,5.6549873,1.541981,0.0
12492,5.64025,1.5266523,0.0
12493,0.72005844,1.0910201,0.0
12494,4.680981,0.27767843,0.0
12495,0.8660579,-0.055023015,0.0
12496,5.613879,1.5584464,0.0
12497,0.6665888,1.0945897,0.0
12498,0.7374977,-0.056589484,0.0
12499,1.242812,1.1552718,0.0
12500,0.83600366,-0.03022185,0.0
12501,5.63908,1.5230854,0.0
12502,0.67430747,1.0946674,0.0
12503,0.7807443,-0.04860726,0.0
12504,0.71620524,1.0901985,0.0
12505,0.7640431,0.4615469,1.0
12506,0.75639594,-0.058979183,0.0
12507,1.223673,0.4834916,0.0
12508,0.8773695,1.112606,0.0
12509,5.6310635,1.5270839,0.0
12510,4.802605,0.2850445,1.0
12511,0.7372261,1.1104953,0.0
12512,0.67952764,1.096281,0.0
12513,0.89834607,1.1062415,1.0
12514,5.644125,1.5188804,0.0
12515,5.646114,1.5152471,0.0
12516,0.3952463,-0.058274984,0.0
12517,0.7022793,1.102267,0.0
12518,-1.0111293,0.94713014,1.0
12519,5.6515746,1.5389748,0.0
12520,0.76577544,0.4477557,0.0
12521,5.650329,1.5403831,0.0
12522,5.026788,0.9119255,0.0
12523,0.7815622,-0.049963564,1.0
12524,1.2181405,1.156143,0.0
12525,1.2397064,1.1591446,1.0
12526,0.7311287,1.0768635,0.0
12527,0.78512347,1.1041994,0.0
12528,-0.41925648,-0.10226278,1.0
12529,-0.7254292,0.98932797,0.0
12530,0.62648714,1.0871837,1.0
12531,0.7264236,1.0946567,0.0
12532,0.68666804,1.0759869,0.0
12533,5.0530605,1.5274131,0.0
12534,5.6424446,1.530206,0.0
12535,5.6459246,1.5374415,0.0
12536,1.2213168,1.1544123,0.0
12537,0.49251333,-0.06573871,0.0
12538,0.8612751,-0.051123798,0.0
12539,5.6512527,1.5384881,0.0
12540,-0.7168354,0.9738838,0.0
12541,0.756261,1.1021769,0.0
12542,0.67038405,1.0930147,0.0
12543,1.1995167,0.4918757,0.0
12544,0.39706132,-0.057338923,0.0
12545,0.68488073,1.1002157,0.0
12546,0.6849272,1.0966227,0.0
12547,0.64841914,1.103728,0.0
12548,5.6446,1.5170801,0.0
12549,-0.7234044,0.98938125,0.0
12550,0.3917543,-0.057999104,0.0
12551,0.3512486,-0.066232264,0.0
12552,5.344515,0.34781933,0.0
12553,0.7405908,1.0807824,0.0
12554,0.8301728,-0.04757604,0.0
12555,5.6418858,1.5213993,0.0
12556,5.6278386,1.5218141,0.0
12557,-0.77559817,0.97923,0.0
12558,-0.9350687,0.9381854,1.0
12559,0.7493845,-0.056162298,1.0
12560,0.8921913,1.1287951,0.0
12561,0.71166015,1.0901804,0.0
12562,0.8802062,0.45316958,0.0
12563,0.8029326,1.0865476,0.0
12564,5.656538,1.541928,0.0
12565,4.485325,0.86098605,0.0
12566,0.8977357,1.1039293,0.0
12567,0.7033136,1.0897775,0.0
12568,5.639588,1.525455,0.0
12569,5.6322856,1.558186,0.0
12570,4.69524,0.27827817,0.0
12571,5.344552,0.34798086,0.0
12572,-0.41709363,-0.10595231,0.0
12573,0.74216485,1.1042037,0.0
12574,5.6632557,1.526824,0.0
12575,-0.7069216,0.99103886,0.0
12576,5.0166106,1.5121968,1.0
12577,-0.41671714,-0.10659452,0.0
12578,-0.9359815,0.93798834,0.0
12579,0.89065397,0.45527738,0.0
12580,0.6712816,1.0914073,0.0
12581,1.2239832,1.1686339,0.0
12582,-0.7107493,0.9805239,0.0
12583,1.2032697,1.1516001,1.0
12584,5.3191957,0.3452205,1.0
12585,0.6983924,1.0910857,0.0
12586,0.71999097,0.38116598,0.0
12587,5.3267055,0.3447616,0.0
12588,5.037414,1.5247397,0.0
12589,1.2696246,1.1489704,0.0
12590,5.6329656,1.5292625,0.0
12591,1.2182312,1.1462831,1.0
12592,0.7123867,-0.069524705,1.0
12593,-0.33405116,-0.2476112,1.0
12594,1.2730957,1.1918888,0.0
12595,0.68159175,1.0841749,0.0
12596,0.7510829,1.1074502,0.0
12597,-0.39938542,0.36423957,0.0
12598,1.256466,1.158334,0.0
12599,5.633157,1.5287554,0.0
12600,-0.39542544,-0.14291523,0.0
12601,5.5865045,1.5416934,0.0
12602,-0.39458144,0.38054067,0.0
12603,5.0551076,0.87551457,0.0
12604,0.8765005,1.1124234,0.0
12605,5.5513873,1.5423138,0.0
12606,5.010062,1.5086737,0.0
12607,0.88060355,0.4484867,0.0
12608,-0.72512764,0.9893717,0.0
12609,4.723939,0.27723306,0.0
12610,0.88915324,0.47734022,0.0
12611,0.6785184,1.0825524,0.0
12612,1.1825316,0.49083585,0.0
12613,-0.4060785,0.37574744,0.0
12614,0.7619935,0.46144396,0.0
12615,0.6797391,1.0809114,0.0
12616,-0.3294319,-0.255491,0.0
12617,-0.32963184,-0.25514996,0.0
12618,-0.41934073,-0.10211907,0.0
12619,0.7107303,1.1067305,0.0
12620,-0.74353564,0.9680415,0.0
12621,0.7008563,1.0808542,0.0
12622,0.4912099,-0.07187927,0.0
12623,-0.71642184,0.97726744,0.0
12624,-0.4205403,-0.10007276,0.0
12625,0.68128645,1.081625,0.0
12626,0.4983481,-0.06631771,0.0
12627,1.154098,1.1501746,0.0
12628,1.323475,1.1941967,0.0
12629,0.88347936,-0.029518902,0.0
12630,0.4014766,-0.052589595,0.0
12631,1.2056865,1.167465,0.0
12632,-0.7498137,0.9703978,0.0
12633,0.7743821,1.1025062,0.0
12634,-0.7244537,0.97224313,0.0
12635,-0.6506245,0.31139886,0.0
12636,5.629692,1.5239887,0.0
12637,-0.72288346,0.9877321,0.0
12638,5.6554437,1.5331259,0.0
12639,0.69490135,1.0822237,0.0
12640,1.177353,1.1410625,0.0
12641,-1.0163068,0.946068,0.0
12642,-0.6633352,0.31410158,0.0
12643,5.052424,1.5260181,0.0
12644,0.8748418,1.1121829,0.0
12645,0.4296483,-0.065173835,0.0
12646,-0.3183892,-0.2743283,1.0
12647,0.71191764,1.088206,0.0
12648,-0.42034373,-0.10040808,0.0
12649,-1.0112251,0.9486397,0.0
12650,1.3081434,1.1717145,1.0
12651,5.6418047,1.5375955,0.0
12652,5.629123,1.514128,0.0
12653,0.34557667,-0.06673953,0.0
12654,1.1987221,1.1669354,0.0
12655,5.6308255,1.5257757,0.0
12656,1.2173778,0.48316175,0.0
12657,5.6531863,1.5407176,0.0
12658,1.2468685,1.0721083,0.0
12659,0.69612336,0.44151855,0.0
12660,0.7986045,-0.04713893,0.0
12661,5.0381265,1.5249536,0.0
12662,-0.7171496,0.9736257,0.0
12663,4.5083,0.876064,0.0
12664,5.050501,1.5127203,0.0
12665,5.6417794,1.5265837,0.0
12666,0.39031228,-0.058671147,1.0
12667,-1.0245951,0.9303606,0.0
12668,0.895097,1.1207421,0.0
12669,5.6282587,1.525877,0.0
12670,-0.41674548,-0.10654616,0.0
12671,5.641909,1.521415,0.0
12672,0.6772268,1.0930457,0.0
12673,0.7908386,-0.032604903,0.0
12674,5.656638,1.529635,0.0
12675,-0.4160785,-0.10768396,0.0
12676,0.71402943,1.1005423,0.0
12677,-0.41730648,-0.10558921,1.0
12678,-0.39935026,-0.13622002,0.0
12679,5.6315036,1.5234764,0.0
12680,5.0429516,1.5124614,0.0
12681,1.1959008,0.4749623,1.0
12682,0.79369414,-0.053678572,0.0
12683,0.6725843,1.0946579,0.0
12684,4.927006,1.5091646,0.0
12685,0.7026032,1.1002619,0.0
12686,0.7925937,-0.04879582,1.0
12687,0.7469803,-0.062686265,0.0
12688,5.6554556,1.5331337,0.0
12689,-0.3108785,-0.28714055,0.0
12690,0.38273486,-0.05001548,0.0
12691,0.85523283,1.1045697,0.0
12692,0.7250538,1.1008906,0.0
12693,5.0598445,1.5267112,0.0
12694,5.005649,1.5107923,0.0
12695,5.0612855,1.5287452,0.0
12696,0.68708134,1.0809479,0.0
12697,5.650092,1.5390751,0.0
12698,0.79711473,1.1090686,0.0
12699,5.3423986,0.34685415,0.0
12700,-0.76221335,0.981842,0.0
12701,0.35699442,-0.073043555,0.0
12702,0.3513367,-0.067273706,0.0
12703,5.627876,1.5235944,0.0
12704,1.178502,1.1410689,0.0
12705,0.7053834,1.087522,0.0
12706,5.639372,1.5285792,0.0
12707,0.7161977,1.1129732,0.0
12708,5.0267634,1.5126927,0.0
12709,0.49360386,-0.059282243,0.0
12710,0.382556,-0.058977365,0.0
12711,0.3886523,-0.06946114,0.0
12712,-0.389177,0.38081235,0.0
12713,1.3093346,1.1696064,0.0
12714,0.86137176,-0.048528165,1.0
12715,4.727256,0.27715248,0.0
12716,1.2056016,1.1497815,0.0
12717,-0.7250805,0.987734,0.0
12718,0.6739234,1.0825269,0.0
12719,-0.7179464,0.9768254,0.0
12720,4.6929045,0.2735688,0.0
12721,0.65590644,1.0816782,0.0
12722,1.2171572,0.49543273,0.0
12723,-1.0232543,0.92807335,1.0
12724,0.88693404,1.1076944,0.0
12725,5.6113644,1.5460947,0.0
12726,0.61855984,1.0821826,0.0
12727,0.91157734,-0.036444128,1.0
12728,5.6510696,1.5372467,0.0
12729,0.7551341,0.4474324,0.0
12730,0.6554545,1.0826287,0.0
12731,5.0447593,1.5126176,1.0
12732,0.7414925,1.0951931,0.0
12733,1.2091883,1.1776617,0.0
12734,0.6842123,1.082577,0.0
12735,5.6379266,1.5173435,0.0
12736,0.75265825,1.0935082,0.0
12737,-0.9902984,0.93206567,1.0
12738,-0.7205334,0.9722509,0.0
12739,-1.0323457,0.94519395,0.0
12740,0.8784467,-0.05030316,0.0
12741,0.8838552,1.1126251,0.0
12742,0.88470864,0.4536389,0.0
12743,-1.0251483,0.9313043,0.0
12744,-0.41542405,-0.10880038,0.0
12745,5.6487174,1.5386403,0.0
12746,5.640591,1.5253987,0.0
12747,5.6368923,1.5252366,1.0
12748,0.71404946,1.0895486,0.0
12749,5.033061,1.5264609,0.0
12750,-0.41197318,0.3723123,0.0
12751,1.1416155,1.150301,1.0
12752,5.042985,1.5078576,0.0
12753,0.40516356,-0.060353935,0.0
12754,0.7173841,1.0742314,0.0
12755,0.6895801,1.0809898,0.0
12756,0.72411597,1.091224,0.0
12757,-0.7103169,0.9922103,1.0
12758,0.7713698,0.44763565,0.0
12759,5.6485662,1.5409005,0.0
12760,5.6354575,1.5256014,0.0
12761,5.6304073,1.5206034,0.0
12762,0.85357976,-0.031534255,0.0
12763,0.8781494,1.1306341,0.0
12764,0.7376543,0.43530065,0.0
12765,5.642816,1.5609448,0.0
12766,0.66244245,1.0817046,0.0
12767,5.3336005,0.34766155,0.0
12768,0.84303796,1.1162479,0.0
12769,1.2257546,1.1426232,0.0
12770,5.6440306,1.538748,0.0
12771,-0.77878976,0.97354525,0.0
12772,0.70757186,1.075815,0.0
12773,4.6597233,0.2692955,0.0
12774,5.6304793,1.5224073,0.0
12775,0.6886537,1.092932,0.0
12776,-0.38585258,0.37957245,0.0
12777,-0.41681856,-0.106421486,0.0
12778,0.39255837,-0.06741658,0.0
12779,5.6329803,1.5251243,0.0
12780,5.056993,0.91161674,0.0
12781,-1.0118203,0.95008713,0.0
12782,-0.7092304,0.9908559,0.0
12783,-0.6618315,0.31153643,1.0
12784,-0.41631806,-0.10727526,0.0
12785,5.0245953,1.5105612,0.0
12786,0.4971868,-0.06383377,0.0
12787,0.9255755,1.1336241,0.0
12788,0.78449726,-0.054658175,0.0
12789,5.0739126,0.8923786,0.0
12790,-0.71042943,0.97569054,0.0
12791,0.66713774,0.42594743,0.0
12792,0.6913533,1.0810065,0.0
12793,-0.42001742,-0.10096468,0.0
12794,4.6851935,0.27287924,0.0
12795,0.72500503,1.0910966,0.0
12796,0.4979699,-0.06731272,0.0
12797,1.3465353,1.1599033,1.0
12798,1.2462788,0.48962516,1.0
12799,0.6992898,1.0910556,0.0
12800,0.3962514,-0.054802686,0.0
12801,1.2064239,1.1633327,0.0
12802,0.7523159,1.0974364,0.0
12803,0.7055254,1.0789936,0.0
12804,-1.0168798,0.9326827,1.0
12805,-0.7233652,0.9772219,0.0
12806,-0.3307361,-0.2532662,0.0
12807,5.598284,1.557195,0.0
12808,1.1990501,0.4883324,0.0
12809,0.65823436,1.1037896,0.0
12810,5.6380286,1.5272565,0.0
12811,0.6907824,1.0842259,0.0
12812,0.7336018,1.1073856,0.0
12813,1.2015004,1.1346047,0.0
12814,-0.41435933,-0.110616654,0.0
12815,0.67234516,1.0960174,1.0
12816,-0.41886777,-0.10292588,0.0
12817,5.326989,0.34593946,0.0
12818,1.3820378,1.170788,1.0
12819,-0.41945305,-0.10192743,0.0
12820,0.70146215,1.0703678,0.0
12821,5.008876,1.5093615,0.0
12822,0.67879903,1.0930336,0.0
12823,0.67780435,1.0962715,0.0
12824,5.0071573,1.5085754,0.0
12825,0.7746514,0.44830316,0.0
12826,-0.32695138,-0.25972238,0.0
12827,5.64179,1.5265915,0.0
12828,-0.4169321,-0.10622786,0.0
12829,-0.41538465,-0.108867556,0.0
12830,1.183319,1.1464269,0.0
12831,-0.33449203,-0.2468591,1.0
12832,0.72355866,-0.055672735,0.0
12833,0.6712209,1.0772617,0.0
12834,-0.331025,-0.2527734,0.0
12835,5.317864,0.34389377,1.0
12836,-0.9660075,0.9349169,1.0
12837,-0.7129251,0.9772938,0.0
12838,0.7589252,0.42273253,0.0
12839,0.8253343,-0.03526646,0.0
12840,0.61389303,1.0838044,0.0
12841,5.641277,1.5266118,1.0
12842,5.0479593,1.5128486,0.0
12843,-0.9490955,0.9412089,0.0
12844,4.6102605,0.26443553,0.0
12845,0.8929151,1.1366355,0.0
12846,5.012312,1.5258603,0.0
12847,0.41990283,-0.053151906,0.0
12848,1.2278068,0.5222839,0.0
12849,5.6547637,1.5424371,0.0
12850,0.76560795,-0.04912892,0.0
12851,0.815832,-0.06449893,1.0
12852,4.5458527,0.26620853,1.0
12853,5.3541746,0.34811896,0.0
12854,0.8102546,-0.039411068,0.0
12855,0.68927836,1.0793684,0.0
12856,0.76309717,-0.08172014,0.0
12857,0.90146124,1.1435182,0.0
12858,5.0283775,1.5259738,0.0
12859,0.6982763,1.087045,0.0
12860,-0.40565768,0.37808353,0.0
12861,0.347281,-0.06471956,0.0
12862,0.6688864,1.0946023,0.0
12863,1.224212,1.1661537,0.0
12864,-0.33201668,-0.25108173,1.0
12865,5.001438,1.511426,0.0
12866,1.2458586,1.1619475,0.0
12867,5.043561,1.5262251,0.0
12868,-0.40411267,0.36252075,0.0
12869,0.37758937,-0.050139427,0.0
12870,0.7522191,-0.051190466,1.0
12871,0.7425448,-0.060263008,0.0
12872,0.70997024,1.0789974,0.0
12873,0.8683369,1.1118803,0.0
12874,5.651014,1.5298736,0.0
12875,5.6363645,1.5234926,0.0
12876,1.207234,1.154105,0.0
12877,-0.3315013,-0.2519609,0.0
12878,0.7498838,1.105859,0.0
12879,0.6624943,1.068248,0.0
12880,5.6380997,1.5290599,0.0
12881,5.6585507,1.5347762,0.0
12882,5.644788,1.5338981,0.0
12883,0.71564543,1.1019228,0.0
12884,0.7708733,-0.067285,0.0
12885,0.9106337,1.1176772,0.0
12886,0.41923198,-0.056454122,0.0
12887,1.2211748,1.1657932,0.0
12888,0.2970567,-0.06773031,0.0
12889,0.40655777,-0.054727554,0.0
12890,0.81865895,-0.0291619,0.0
12891,-0.41715124,-0.105854005,0.0
12892,-0.93485487,0.7772762,0.0
12893,0.39127973,-0.065657794,1.0
12894,0.4127966,-0.061887413,0.0
12895,-0.7836758,0.9664957,0.0
12896,-1.0047011,0.9329094,0.0
12897,0.7392061,1.1055655,0.0
12898,5.6402617,1.5266602,0.0
12899,0.4000254,-0.0678187,0.0
12900,5.64513,1.5160708,0.0
12901,0.70377517,1.0881469,0.0
12902,0.8198526,-0.035972506,0.0
12903,0.667302,1.0836241,0.0
12904,5.3203673,0.3453694,1.0
12905,5.0744734,0.88824385,0.0
12906,-0.31502527,-0.28006673,0.0
12907,0.7311449,-0.053578526,0.0
12908,0.68785167,1.0894217,0.0
12909,0.90308106,-0.045350194,0.0
12910,-0.71246433,0.9926136,0.0
12911,0.7210828,1.0770481,0.0
12912,-0.41730648,-0.10558921,0.0
12913,-0.37690586,0.36709046,0.0
12914,0.71682096,1.08955,0.0
12915,0.7639483,1.0985539,0.0
12916,0.92571425,1.1233141,0.0
12917,-0.41764522,-0.105011314,0.0
12918,0.76349294,0.43213546,0.0
12919,0.38269797,-0.065256745,0.0
12920,-0.7240324,0.9877259,0.0
12921,5.5737467,1.5447912,0.0
12922,-0.7127265,0.9768614,0.0
12923,0.7047173,1.0897408,0.0
12924,5.015069,1.5107906,0.0
12925,-0.7080704,0.9910324,0.0
12926,-0.37584215,0.36471677,0.0
12927,5.6363626,1.5173883,0.0
12928,1.2273005,1.1406407,1.0
12929,-0.4121826,0.37544864,0.0
12930,0.7384728,1.0952296,0.0
12931,5.0271044,1.5238318,0.0
12932,5.650796,1.538548,0.0
12933,-0.41717762,-0.10580897,0.0
12934,0.76264215,1.099251,0.0
12935,0.74244225,1.0940611,0.0
12936,0.9124737,1.1150646,0.0
12937,0.8766316,1.1088009,0.0
12938,1.2546127,1.1603642,0.0
12939,-0.41370687,-0.11172962,0.0
12940,5.0166397,1.5118537,0.0
12941,-0.7205354,0.9877524,0.0
12942,-0.41645473,-0.10704215,0.0
12943,-0.32772288,-0.25840634,1.0
12944,0.72600996,1.0939884,0.0
12945,5.6278386,1.5218141,0.0
12946,1.2144274,0.49683625,0.0
12947,5.072625,0.8771346,0.0
12948,0.6242715,1.0701249,0.0
12949,1.3471733,1.1902313,1.0
12950,-0.4138391,-0.11150405,0.0
12951,1.1759787,1.1292834,0.0
12952,0.8864759,0.476631,0.0
12953,1.1892556,1.142875,0.0
12954,0.66918504,1.0930011,0.0
12955,0.718745,1.0895889,0.0
12956,1.2232958,0.4796561,1.0
12957,0.34990385,-0.06714031,0.0
12958,0.7784351,1.1089902,0.0
12959,1.2512889,1.1640706,0.0
12960,0.71123135,1.088018,0.0
12961,0.40829346,-0.052803457,0.0
12962,0.38524535,-0.070359975,0.0
12963,0.67826724,1.0809381,0.0
12964,5.3518977,0.3486501,0.0
12965,-0.41761917,-0.105055824,0.0
12966,-0.32940543,-0.25553617,0.0
12967,-0.4136951,-0.11174971,0.0
12968,-0.33131954,-0.25227094,0.0
12969,-0.41722888,-0.10572161,0.0
12970,0.28946498,-0.06666049,0.0
12971,-0.33070597,-0.2533176,0.0
12972,5.6407638,1.5266321,0.0
12973,-0.7269012,0.9893549,0.0
12974,0.75205207,1.1003406,0.0
12975,0.8912244,0.43926203,0.0
12976,-1.0113201,0.93150085,1.0
12977,5.627756,1.5259054,0.0
12978,0.8975642,-0.045090735,1.0
12979,5.555997,1.5445187,1.0
12980,0.33696964,-0.08381152,0.0
12981,0.7313161,-0.052610546,0.0
12982,0.7168609,1.075419,0.0
12983,5.3184247,0.34595025,0.0
12984,0.63773465,1.0718122,0.0
12985,-0.75938016,0.9685387,0.0
12986,1.2410539,1.1587119,1.0
12987,0.7301686,-0.071563154,1.0
12988,5.639104,1.5290036,0.0
12989,5.6326523,1.528811,0.0
12990,0.64931345,1.0858908,0.0
12991,0.82840335,-0.058128715,1.0
12992,0.8753308,1.1182203,0.0
12993,1.2145,0.4747697,1.0
